10437,MIT-Normal_00
10660,MIT-Normal_00
10731,MIT-Normal_00
10804,MIT-Normal_00
10879,MIT-Normal_00
10961,MIT-Normal_00
11038,MIT-Normal_00
11108,MIT-Normal_00
11197,MIT-Normal_00
11274,MIT-Normal_00
11337,MIT-Normal_00
11428,MIT-Normal_00
11493,MIT-Normal_00
11583,MIT-Normal_00
11661,MIT-Normal_00
11737,MIT-Normal_00
11812,MIT-Normal_00
11888,MIT-Normal_00
11954,MIT-Normal_00
12047,MIT-Normal_00
12132,MIT-Normal_00
12251,MIT-Normal_00
12340,MIT-Normal_00
12449,MIT-Normal_00
12542,MIT-Normal_00
12635,MIT-Normal_00
12716,MIT-Normal_00
12826,MIT-Normal_00
12920,MIT-Normal_00
13021,MIT-Normal_00
13097,MIT-Normal_00
13185,MIT-Normal_00
13285,MIT-Normal_00
13371,MIT-Normal_00
13454,MIT-Normal_00
13524,MIT-Normal_00
13605,MIT-Normal_00
13687,MIT-Normal_00
13785,MIT-Normal_00
13869,MIT-Normal_00
13953,MIT-Normal_00
14052,MIT-Normal_00
14152,MIT-Normal_00
14242,MIT-Normal_00
14335,MIT-Normal_00
14428,MIT-Normal_00
14540,MIT-Normal_00
14622,MIT-Normal_00
14731,MIT-Normal_00
14810,MIT-Normal_00
14914,MIT-Normal_00
15001,MIT-Normal_00
15074,MIT-Normal_00
15161,MIT-Normal_00
15252,MIT-Normal_00
15356,MIT-Normal_00
15442,MIT-Normal_00
15514,MIT-Normal_00
15600,MIT-Normal_00
15701,MIT-Normal_00
15800,MIT-Normal_00
15902,MIT-Normal_00
15987,MIT-Normal_00
16080,MIT-Normal_00
16155,MIT-Normal_00
16257,MIT-Normal_00
16332,MIT-Normal_00
16422,MIT-Normal_00
16516,MIT-Normal_00
16628,MIT-Normal_00
16723,MIT-Normal_00
16835,MIT-Normal_00
16922,MIT-Normal_00
17030,MIT-Normal_00
17114,MIT-Normal_00
17205,MIT-Normal_00
17300,MIT-Normal_00
17395,MIT-Normal_00
17483,MIT-Normal_00
17573,MIT-Normal_00
17660,MIT-Normal_00
17758,MIT-Normal_00
17833,MIT-Normal_00
17941,MIT-Normal_00
18040,MIT-Normal_00
18140,MIT-Normal_00
18224,MIT-Normal_00
18325,MIT-Normal_00
18409,MIT-Normal_00
18508,MIT-Normal_00
18604,MIT-Normal_00
18694,MIT-Normal_00
18794,MIT-Normal_00
18891,MIT-Normal_00
18990,MIT-Normal_00
19077,MIT-Normal_00
19195,MIT-Normal_00
19299,MIT-Normal_00
19403,MIT-Normal_00
19510,MIT-Normal_00
19604,MIT-Normal_00
19721,MIT-Normal_00
19822,MIT-Normal_00
19916,MIT-Normal_00
20003,MIT-Normal_00
20082,MIT-Normal_00
20176,MIT-Normal_00
20263,MIT-Normal_00
20356,MIT-Normal_00
20439,MIT-Normal_00
20534,MIT-Normal_00
20645,MIT-Normal_00
20736,MIT-Normal_00
20827,MIT-Normal_00
20923,MIT-Normal_00
21022,MIT-Normal_00
21116,MIT-Normal_00
21215,MIT-Normal_00
21311,MIT-Normal_00
21395,MIT-Normal_00
21497,MIT-Normal_00
21578,MIT-Normal_00
21672,MIT-Normal_00
21758,MIT-Normal_00
21836,MIT-Normal_00
21927,MIT-Normal_00
22009,MIT-Normal_00
22102,MIT-Normal_00
22187,MIT-Normal_00
22280,MIT-Normal_00
22370,MIT-Normal_00
22451,MIT-Normal_00
22531,MIT-Normal_00
22612,MIT-Normal_00
22693,MIT-Normal_00
22776,MIT-Normal_00
22857,MIT-Normal_00
22945,MIT-Normal_00
23021,MIT-Normal_00
23112,MIT-Normal_00
23191,MIT-Normal_00
23275,MIT-Normal_00
23369,MIT-Normal_00
23460,MIT-Normal_00
23558,MIT-Normal_00
23646,MIT-Normal_00
23721,MIT-Normal_00
23807,MIT-Normal_00
23889,MIT-Normal_00
23966,MIT-Normal_00
24043,MIT-Normal_00
24114,MIT-Normal_00
24183,MIT-Normal_00
24268,MIT-Normal_00
24343,MIT-Normal_00
24429,MIT-Normal_00
24514,MIT-Normal_00
24604,MIT-Normal_00
24693,MIT-Normal_00
24792,MIT-Normal_00
24892,MIT-Normal_00
24983,MIT-Normal_00
25071,MIT-Normal_00
25167,MIT-Normal_00
25251,MIT-Normal_00
25344,MIT-Normal_00
25440,MIT-Normal_00
25529,MIT-Normal_00
25625,MIT-Normal_00
25710,MIT-Normal_00
25803,MIT-Normal_00
25888,MIT-Normal_00
25975,MIT-Normal_00
26063,MIT-Normal_00
26147,MIT-Normal_00
26239,MIT-Normal_00
26335,MIT-Normal_00
26432,MIT-Normal_00
26521,MIT-Normal_00
26608,MIT-Normal_00
26691,MIT-Normal_00
26775,MIT-Normal_00
26841,MIT-Normal_00
26943,MIT-Normal_00
27032,MIT-Normal_00
27124,MIT-Normal_00
27239,MIT-Normal_00
27339,MIT-Normal_00
27437,MIT-Normal_00
27529,MIT-Normal_00
27615,MIT-Normal_00
27706,MIT-Normal_00
27777,MIT-Normal_00
27900,MIT-Normal_00
28010,MIT-Normal_00
28109,MIT-Normal_00
28202,MIT-Normal_00
28301,MIT-Normal_00
28385,MIT-Normal_00
28477,MIT-Normal_00
28558,MIT-Normal_00
28649,MIT-Normal_00
28733,MIT-Normal_00
28803,MIT-Normal_00
28903,MIT-Normal_00
28989,MIT-Normal_00
29081,MIT-Normal_00
29179,MIT-Normal_00
29271,MIT-Normal_00
29364,MIT-Normal_00
29450,MIT-Normal_00
29547,MIT-Normal_00
29630,MIT-Normal_00
29722,MIT-Normal_00
29812,MIT-Normal_00
29907,MIT-Normal_00
30004,MIT-Normal_00
30105,MIT-Normal_00
30204,MIT-Normal_00
30305,MIT-Normal_00
30401,MIT-Normal_00
30498,MIT-Normal_00
30590,MIT-Normal_00
30682,MIT-Normal_00
30755,MIT-Normal_00
30850,MIT-Normal_00
30929,MIT-Normal_00
31026,MIT-Normal_00
31104,MIT-Normal_00
31186,MIT-Normal_00
31273,MIT-Normal_00
31341,MIT-Normal_00
31437,MIT-Normal_00
31511,MIT-Normal_00
31608,MIT-Normal_00
31703,MIT-Normal_00
31777,MIT-Normal_00
31863,MIT-Normal_00
31948,MIT-Normal_00
32036,MIT-Normal_00
32127,MIT-Normal_00
32224,MIT-Normal_00
32309,MIT-Normal_00
32401,MIT-Normal_00
32490,MIT-Normal_00
32576,MIT-Normal_00
32653,MIT-Normal_00
32735,MIT-Normal_00
32833,MIT-Normal_00
32921,MIT-Normal_00
33009,MIT-Normal_00
33103,MIT-Normal_00
33182,MIT-Normal_00
33275,MIT-Normal_00
33356,MIT-Normal_00
33436,MIT-Normal_00
33526,MIT-Normal_00
33610,MIT-Normal_00
33708,MIT-Normal_00
33791,MIT-Normal_00
33873,MIT-Normal_00
33942,MIT-Normal_00
33981,MIT-Normal_00
34060,MIT-Normal_00
34157,MIT-Normal_00
34242,MIT-Normal_00
34344,MIT-Normal_00
34440,MIT-Normal_00
34532,MIT-Normal_00
34610,MIT-Normal_00
34717,MIT-Normal_00
34808,MIT-Normal_00
34900,MIT-Normal_00
34992,MIT-Normal_00
35094,MIT-Normal_00
35185,MIT-Normal_00
35283,MIT-Normal_00
35380,MIT-Normal_00
35463,MIT-Normal_00
35568,MIT-Normal_00
35651,MIT-Normal_00
35741,MIT-Normal_00
35836,MIT-Normal_00
35948,MIT-Normal_00
36046,MIT-Normal_00
36135,MIT-Normal_00
36229,MIT-Normal_00
36325,MIT-Normal_00
36413,MIT-Normal_00
36457,MIT-Normal_00
36497,MIT-Normal_00
36594,MIT-Normal_00
36682,MIT-Normal_00
36770,MIT-Normal_00
36865,MIT-Normal_00
36951,MIT-Normal_00
37042,MIT-Normal_00
37116,MIT-Normal_00
37211,MIT-Normal_00
37303,MIT-Normal_00
37377,MIT-Normal_00
37472,MIT-Normal_00
37567,MIT-Normal_00
37646,MIT-Normal_00
37727,MIT-Normal_00
37823,MIT-Normal_00
37911,MIT-Normal_00
37992,MIT-Normal_00
38085,MIT-Normal_00
38170,MIT-Normal_00
38260,MIT-Normal_00
38334,MIT-Normal_00
38423,MIT-Normal_00
38517,MIT-Normal_00
38602,MIT-Normal_00
38688,MIT-Normal_00
38775,MIT-Normal_00
38857,MIT-Normal_00
38938,MIT-Normal_00
39038,MIT-Normal_00
39125,MIT-Normal_00
39213,MIT-Normal_00
39301,MIT-Normal_00
39380,MIT-Normal_00
39478,MIT-Normal_00
39568,MIT-Normal_00
39652,MIT-Normal_00
39744,MIT-Normal_00
39830,MIT-Normal_00
39923,MIT-Normal_00
40010,MIT-Normal_00
40103,MIT-Normal_00
40188,MIT-Normal_00
40271,MIT-Normal_00
40368,MIT-Normal_00
40449,MIT-Normal_00
40535,MIT-Normal_00
40616,MIT-Normal_00
40703,MIT-Normal_00
40785,MIT-Normal_00
40878,MIT-Normal_00
40971,MIT-Normal_00
41070,MIT-Normal_00
41161,MIT-Normal_00
41256,MIT-Normal_00
41347,MIT-Normal_00
41437,MIT-Normal_00
41523,MIT-Normal_00
41609,MIT-Normal_00
41686,MIT-Normal_00
41742,MIT-Normal_00
41845,MIT-Normal_00
41905,MIT-Normal_00
41990,MIT-Normal_00
42064,MIT-Normal_00
42135,MIT-Normal_00
42197,MIT-Normal_00
42270,MIT-Normal_00
42330,MIT-Normal_00
42401,MIT-Normal_00
42461,MIT-Normal_00
42528,MIT-Normal_00
42585,MIT-Normal_00
42642,MIT-Normal_00
42702,MIT-Normal_00
42768,MIT-Normal_00
42825,MIT-Normal_00
42887,MIT-Normal_00
42952,MIT-Normal_00
43007,MIT-Normal_00
43065,MIT-Normal_00
43128,MIT-Normal_00
43195,MIT-Normal_00
43255,MIT-Normal_00
43297,MIT-Normal_00
43376,MIT-Normal_00
43449,MIT-Normal_00
43503,MIT-Normal_00
43574,MIT-Normal_00
43639,MIT-Normal_00
43720,MIT-Normal_00
43791,MIT-Normal_00
43858,MIT-Normal_00
43931,MIT-Normal_00
44008,MIT-Normal_00
44083,MIT-Normal_00
44159,MIT-Normal_00
44229,MIT-Normal_00
44306,MIT-Normal_00
44370,MIT-Normal_00
44446,MIT-Normal_00
44519,MIT-Normal_00
44603,MIT-Normal_00
44665,MIT-Normal_00
44746,MIT-Normal_00
44815,MIT-Normal_00
44874,MIT-Normal_00
44950,MIT-Normal_00
45023,MIT-Normal_00
45095,MIT-Normal_00
45172,MIT-Normal_00
45244,MIT-Normal_00
45314,MIT-Normal_00
45393,MIT-Normal_00
45470,MIT-Normal_00
45540,MIT-Normal_00
45621,MIT-Normal_00
45701,MIT-Normal_00
45778,MIT-Normal_00
45847,MIT-Normal_00
45926,MIT-Normal_00
45998,MIT-Normal_00
46083,MIT-Normal_00
46162,MIT-Normal_00
46240,MIT-Normal_00
46320,MIT-Normal_00
46407,MIT-Normal_00
46489,MIT-Normal_00
46572,MIT-Normal_00
46659,MIT-Normal_00
46726,MIT-Normal_00
46804,MIT-Normal_00
46895,MIT-Normal_00
46972,MIT-Normal_00
47039,MIT-Normal_00
47108,MIT-Normal_00
47193,MIT-Normal_00
47273,MIT-Normal_00
47345,MIT-Normal_00
47422,MIT-Normal_00
47511,MIT-Normal_00
47586,MIT-Normal_00
47678,MIT-Normal_00
47765,MIT-Normal_00
47854,MIT-Normal_00
47935,MIT-Normal_00
48007,MIT-Normal_00
48089,MIT-Normal_00
48152,MIT-Normal_00
48228,MIT-Normal_00
48318,MIT-Normal_00
48389,MIT-Normal_00
48480,MIT-Normal_00
48571,MIT-Normal_00
48655,MIT-Normal_00
48749,MIT-Normal_00
48839,MIT-Normal_00
48920,MIT-Normal_00
48994,MIT-Normal_00
49070,MIT-Normal_00
49166,MIT-Normal_00
49257,MIT-Normal_00
49359,MIT-Normal_00
49463,MIT-Normal_00
49559,MIT-Normal_00
49653,MIT-Normal_00
49744,MIT-Normal_00
49821,MIT-Normal_00
49899,MIT-Normal_00
49975,MIT-Normal_00
50053,MIT-Normal_00
50119,MIT-Normal_00
50202,MIT-Normal_00
50275,MIT-Normal_00
50347,MIT-Normal_00
50429,MIT-Normal_00
50492,MIT-Normal_00
50584,MIT-Normal_00
50667,MIT-Normal_00
50739,MIT-Normal_00
50810,MIT-Normal_00
50887,MIT-Normal_00
50967,MIT-Normal_00
51041,MIT-Normal_00
51117,MIT-Normal_00
51206,MIT-Normal_00
51278,MIT-Normal_00
51357,MIT-Normal_00
51430,MIT-Normal_00
51497,MIT-Normal_00
51582,MIT-Normal_00
51662,MIT-Normal_00
51743,MIT-Normal_00
51815,MIT-Normal_00
51903,MIT-Normal_00
51991,MIT-Normal_00
52093,MIT-Normal_00
52190,MIT-Normal_00
52299,MIT-Normal_00
52388,MIT-Normal_00
52492,MIT-Normal_00
52585,MIT-Normal_00
52660,MIT-Normal_00
52762,MIT-Normal_00
52852,MIT-Normal_00
52941,MIT-Normal_00
53032,MIT-Normal_00
53141,MIT-Normal_00
53231,MIT-Normal_00
53332,MIT-Normal_00
53423,MIT-Normal_00
53532,MIT-Normal_00
53634,MIT-Normal_00
53731,MIT-Normal_00
53833,MIT-Normal_00
53914,MIT-Normal_00
53953,MIT-Normal_00
54000,MIT-Normal_00
54082,MIT-Normal_00
54162,MIT-Normal_00
54231,MIT-Normal_00
54313,MIT-Normal_00
54385,MIT-Normal_00
54464,MIT-Normal_00
54538,MIT-Normal_00
54616,MIT-Normal_00
54685,MIT-Normal_00
54761,MIT-Normal_00
54831,MIT-Normal_00
54901,MIT-Normal_00
54971,MIT-Normal_00
55044,MIT-Normal_00
55111,MIT-Normal_00
55180,MIT-Normal_00
55250,MIT-Normal_00
55321,MIT-Normal_00
55379,MIT-Normal_00
55454,MIT-Normal_00
55511,MIT-Normal_00
55591,MIT-Normal_00
55663,MIT-Normal_00
55728,MIT-Normal_00
55803,MIT-Normal_00
55887,MIT-Normal_00
55927,MIT-Normal_00
55976,MIT-Normal_00
56040,MIT-Normal_00
56118,MIT-Normal_00
56188,MIT-Normal_00
56262,MIT-Normal_00
56320,MIT-Normal_00
56401,MIT-Normal_00
56478,MIT-Normal_00
56553,MIT-Normal_00
56629,MIT-Normal_00
56694,MIT-Normal_00
56772,MIT-Normal_00
56848,MIT-Normal_00
56925,MIT-Normal_00
57002,MIT-Normal_00
57070,MIT-Normal_00
57153,MIT-Normal_00
57236,MIT-Normal_00
57320,MIT-Normal_00
57397,MIT-Normal_00
57483,MIT-Normal_00
57563,MIT-Normal_00
57649,MIT-Normal_00
57736,MIT-Normal_00
57819,MIT-Normal_00
57898,MIT-Normal_00
57983,MIT-Normal_00
58074,MIT-Normal_00
58153,MIT-Normal_00
58239,MIT-Normal_00
58320,MIT-Normal_00
58411,MIT-Normal_00
58491,MIT-Normal_00
58575,MIT-Normal_00
58633,MIT-Normal_00
58717,MIT-Normal_00
58759,MIT-Normal_00
58801,MIT-Normal_00
58855,MIT-Normal_00
58933,MIT-Normal_00
59007,MIT-Normal_00
59080,MIT-Normal_00
59163,MIT-Normal_00
59230,MIT-Normal_00
59311,MIT-Normal_00
59394,MIT-Normal_00
59457,MIT-Normal_00
59534,MIT-Normal_00
59756,MIT-Normal_00
59822,MIT-Normal_00
59900,MIT-Normal_00
59962,MIT-Normal_00
60039,MIT-Normal_00
60109,MIT-Normal_00
60183,MIT-Normal_00
60240,MIT-Normal_00
60315,MIT-Normal_00
60392,MIT-Normal_00
60463,MIT-Normal_00
60537,MIT-Normal_00
60610,MIT-Normal_00
60679,MIT-Normal_00
60767,MIT-Normal_00
60832,MIT-Normal_00
60919,MIT-Normal_00
61005,MIT-Normal_00
61090,MIT-Normal_00
61167,MIT-Normal_00
61244,MIT-Normal_00
61322,MIT-Normal_00
61398,MIT-Normal_00
61486,MIT-Normal_00
61566,MIT-Normal_00
61654,MIT-Normal_00
61734,MIT-Normal_00
61832,MIT-Normal_00
61910,MIT-Normal_00
61984,MIT-Normal_00
62069,MIT-Normal_00
62160,MIT-Normal_00
62239,MIT-Normal_00
62319,MIT-Normal_00
62394,MIT-Normal_00
62479,MIT-Normal_00
62559,MIT-Normal_00
62627,MIT-Normal_00
62721,MIT-Normal_00
62803,MIT-Normal_00
62888,MIT-Normal_00
62969,MIT-Normal_00
63072,MIT-Normal_00
63164,MIT-Normal_00
63248,MIT-Normal_00
63348,MIT-Normal_00
63429,MIT-Normal_00
63532,MIT-Normal_00
63639,MIT-Normal_00
63740,MIT-Normal_00
63847,MIT-Normal_00
63947,MIT-Normal_00
64041,MIT-Normal_00
64132,MIT-Normal_00
64221,MIT-Normal_00
64313,MIT-Normal_00
64409,MIT-Normal_00
64511,MIT-Normal_00
64607,MIT-Normal_00
64724,MIT-Normal_00
64839,MIT-Normal_00
64938,MIT-Normal_00
65044,MIT-Normal_00
65141,MIT-Normal_00
65242,MIT-Normal_00
65335,MIT-Normal_00
65427,MIT-Normal_00
65518,MIT-Normal_00
65603,MIT-Normal_00
65696,MIT-Normal_00
65789,MIT-Normal_00
65880,MIT-Normal_00
65978,MIT-Normal_00
66072,MIT-Normal_00
66169,MIT-Normal_00
66268,MIT-Normal_00
66363,MIT-Normal_00
66452,MIT-Normal_00
66543,MIT-Normal_00
66630,MIT-Normal_00
66714,MIT-Normal_00
66802,MIT-Normal_00
66890,MIT-Normal_00
66985,MIT-Normal_00
67077,MIT-Normal_00
67164,MIT-Normal_00
67275,MIT-Normal_00
67371,MIT-Normal_00
67459,MIT-Normal_00
67561,MIT-Normal_00
67653,MIT-Normal_00
67743,MIT-Normal_00
67838,MIT-Normal_00
67933,MIT-Normal_00
68029,MIT-Normal_00
68117,MIT-Normal_00
68210,MIT-Normal_00
68304,MIT-Normal_00
68401,MIT-Normal_00
68496,MIT-Normal_00
68597,MIT-Normal_00
68694,MIT-Normal_00
68785,MIT-Normal_00
68882,MIT-Normal_00
68958,MIT-Normal_00
69047,MIT-Normal_00
69157,MIT-Normal_00
69248,MIT-Normal_00
69335,MIT-Normal_00
69406,MIT-Normal_00
69486,MIT-Normal_00
69571,MIT-Normal_00
69671,MIT-Normal_00
69770,MIT-Normal_00
69862,MIT-Normal_00
69971,MIT-Normal_00
70015,MIT-Normal_00
70062,MIT-Normal_00
70169,MIT-Normal_00
70263,MIT-Normal_00
70352,MIT-Normal_00
70434,MIT-Normal_00
70536,MIT-Normal_00
70646,MIT-Normal_00
70749,MIT-Normal_00
70844,MIT-Normal_00
70934,MIT-Normal_00
71031,MIT-Normal_00
71117,MIT-Normal_00
71200,MIT-Normal_00
71271,MIT-Normal_00
71354,MIT-Normal_00
71429,MIT-Normal_00
71491,MIT-Normal_00
71580,MIT-Normal_00
71654,MIT-Normal_00
71715,MIT-Normal_00
71801,MIT-Normal_00
71876,MIT-Normal_00
71958,MIT-Normal_00
72057,MIT-Normal_00
72152,MIT-Normal_00
72238,MIT-Normal_00
72320,MIT-Normal_00
72399,MIT-Normal_00
72477,MIT-Normal_00
72561,MIT-Normal_00
72632,MIT-Normal_00
72709,MIT-Normal_00
72785,MIT-Normal_00
72859,MIT-Normal_00
72929,MIT-Normal_00
73006,MIT-Normal_00
73076,MIT-Normal_00
73146,MIT-Normal_00
73216,MIT-Normal_00
73288,MIT-Normal_00
73363,MIT-Normal_00
73423,MIT-Normal_00
73505,MIT-Normal_00
73580,MIT-Normal_00
73661,MIT-Normal_00
73738,MIT-Normal_00
73818,MIT-Normal_00
73895,MIT-Normal_00
73973,MIT-Normal_00
74038,MIT-Normal_00
74127,MIT-Normal_00
74193,MIT-Normal_00
74285,MIT-Normal_00
74357,MIT-Normal_00
74438,MIT-Normal_00
74502,MIT-Normal_00
74582,MIT-Normal_00
74658,MIT-Normal_00
74724,MIT-Normal_00
74797,MIT-Normal_00
74875,MIT-Normal_00
74946,MIT-Normal_00
75010,MIT-Normal_00
75093,MIT-Normal_00
75159,MIT-Normal_00
75227,MIT-Normal_00
75299,MIT-Normal_00
75379,MIT-Normal_00
75448,MIT-Normal_00
75518,MIT-Normal_00
75587,MIT-Normal_00
75666,MIT-Normal_00
75742,MIT-Normal_00
75812,MIT-Normal_00
75852,MIT-Normal_00
75894,MIT-Normal_00
75969,MIT-Normal_00
76043,MIT-Normal_00
76114,MIT-Normal_00
76186,MIT-Normal_00
76263,MIT-Normal_00
76328,MIT-Normal_00
76406,MIT-Normal_00
76480,MIT-Normal_00
76557,MIT-Normal_00
76626,MIT-Normal_00
76692,MIT-Normal_00
76771,MIT-Normal_00
76849,MIT-Normal_00
76915,MIT-Normal_00
76981,MIT-Normal_00
77060,MIT-Normal_00
77136,MIT-Normal_00
77204,MIT-Normal_00
77276,MIT-Normal_00
77345,MIT-Normal_00
77417,MIT-Normal_00
77485,MIT-Normal_00
77557,MIT-Normal_00
77620,MIT-Normal_00
77692,MIT-Normal_00
77765,MIT-Normal_00
77825,MIT-Normal_00
77899,MIT-Normal_00
77960,MIT-Normal_00
78032,MIT-Normal_00
78099,MIT-Normal_00
78166,MIT-Normal_00
78228,MIT-Normal_00
78289,MIT-Normal_00
78370,MIT-Normal_00
78439,MIT-Normal_00
78511,MIT-Normal_00
78579,MIT-Normal_00
78652,MIT-Normal_00
78728,MIT-Normal_00
78790,MIT-Normal_00
78860,MIT-Normal_00
78944,MIT-Normal_00
79009,MIT-Normal_00
79087,MIT-Normal_00
79158,MIT-Normal_00
79224,MIT-Normal_00
79291,MIT-Normal_00
79364,MIT-Normal_00
79450,MIT-Normal_00
79511,MIT-Normal_00
79585,MIT-Normal_00
79659,MIT-Normal_00
79747,MIT-Normal_00
79822,MIT-Normal_00
79896,MIT-Normal_00
79983,MIT-Normal_00
80048,MIT-Normal_00
80135,MIT-Normal_00
80225,MIT-Normal_00
80310,MIT-Normal_00
80385,MIT-Normal_00
80461,MIT-Normal_00
80537,MIT-Normal_00
80619,MIT-Normal_00
80708,MIT-Normal_00
80794,MIT-Normal_00
80881,MIT-Normal_00
80946,MIT-Normal_00
81038,MIT-Normal_00
81106,MIT-Normal_00
81193,MIT-Normal_00
81288,MIT-Normal_00
81368,MIT-Normal_00
81442,MIT-Normal_00
81524,MIT-Normal_00
81620,MIT-Normal_00
81691,MIT-Normal_00
81774,MIT-Normal_00
81868,MIT-Normal_00
81949,MIT-Normal_00
82035,MIT-Normal_00
82123,MIT-Normal_00
82207,MIT-Normal_00
82280,MIT-Normal_00
82377,MIT-Normal_00
82466,MIT-Normal_00
82538,MIT-Normal_00
82636,MIT-Normal_00
82710,MIT-Normal_00
82808,MIT-Normal_00
82895,MIT-Normal_00
82981,MIT-Normal_00
83051,MIT-Normal_00
83143,MIT-Normal_00
83209,MIT-Normal_00
83301,MIT-Normal_00
83377,MIT-Normal_00
83468,MIT-Normal_00
83557,MIT-Normal_00
83645,MIT-Normal_00
83733,MIT-Normal_00
83815,MIT-Normal_00
83896,MIT-Normal_00
83975,MIT-Normal_00
84059,MIT-Normal_00
84140,MIT-Normal_00
84214,MIT-Normal_00
84295,MIT-Normal_00
84409,MIT-Normal_00
84511,MIT-Normal_00
84592,MIT-Normal_00
84697,MIT-Normal_00
84785,MIT-Normal_00
84869,MIT-Normal_00
84939,MIT-Normal_00
85027,MIT-Normal_00
85092,MIT-Normal_00
85182,MIT-Normal_00
85259,MIT-Normal_00
85335,MIT-Normal_00
85409,MIT-Normal_00
85483,MIT-Normal_00
85555,MIT-Normal_00
85613,MIT-Normal_00
85698,MIT-Normal_00
85772,MIT-Normal_00
85847,MIT-Normal_00
85915,MIT-Normal_00
86000,MIT-Normal_00
86081,MIT-Normal_00
86160,MIT-Normal_00
86251,MIT-Normal_00
86331,MIT-Normal_00
86408,MIT-Normal_00
86499,MIT-Normal_00
86595,MIT-Normal_00
86678,MIT-Normal_00
86781,MIT-Normal_00
86868,MIT-Normal_00
86960,MIT-Normal_00
87051,MIT-Normal_00
87146,MIT-Normal_00
87226,MIT-Normal_00
87307,MIT-Normal_00
87393,MIT-Normal_00
87470,MIT-Normal_00
87552,MIT-Normal_00
87633,MIT-Normal_00
87722,MIT-Normal_00
87804,MIT-Normal_00
87890,MIT-Normal_00
87968,MIT-Normal_00
88063,MIT-Normal_00
88141,MIT-Normal_00
88228,MIT-Normal_00
88314,MIT-Normal_00
88395,MIT-Normal_00
88486,MIT-Normal_00
88577,MIT-Normal_00
88680,MIT-Normal_00
88776,MIT-Normal_00
88881,MIT-Normal_00
88987,MIT-Normal_00
89071,MIT-Normal_00
89161,MIT-Normal_00
89252,MIT-Normal_00
89348,MIT-Normal_00
89442,MIT-Normal_00
89550,MIT-Normal_00
89634,MIT-Normal_00
89728,MIT-Normal_00
89806,MIT-Normal_00
89917,MIT-Normal_00
90021,MIT-Normal_00
90116,MIT-Normal_00
90217,MIT-Normal_00
90320,MIT-Normal_00
90416,MIT-Normal_00
90514,MIT-Normal_00
90609,MIT-Normal_00
90704,MIT-Normal_00
90799,MIT-Normal_00
90900,MIT-Normal_00
91010,MIT-Normal_00
91120,MIT-Normal_00
91227,MIT-Normal_00
